CustomerID,Recency,Frequency,Monetary,Time,r_quartile,f_quartile,m_quartile,t_quartile,RFM_score,RFM_Total,Cluster
15574,178,152,675.64,2,4,1,2,4,4124,11,1
15576,38,43,921.37,1,2,2,2,4,2224,10,1
15577,152,39,258.88,2,4,3,4,4,4344,15,0
15578,163,13,127.1,1,4,4,4,4,4444,16,0
15579,69,48,327.6,2,3,2,3,4,3234,12,1
15581,121,146,3675.77,6,3,1,1,3,3113,8,1
15582,25,44,682.91,3,2,2,2,4,2224,10,1
15584,24,122,720.86,4,2,1,2,3,2123,8,1
15585,177,31,455.3,1,4,3,3,4,4334,14,0
15587,51,9,913.68,4,2,4,2,3,2423,11,0
15589,256,29,478.53,2,4,3,3,4,4334,14,0
15592,47,24,388.58,1,2,3,3,4,2334,12,1
15593,71,5,199.8,1,3,4,4,4,3444,15,0
15594,16,103,1771.78,3,1,1,1,4,1114,7,2
15596,101,77,1406.59,5,3,2,2,3,3223,10,1
15597,36,22,324.57,1,2,3,3,4,2334,12,1
15598,54,14,240.68,1,3,4,4,4,3444,15,0
15599,27,52,761.74,2,2,2,2,4,2224,10,1
15601,12,410,6776.56,10,1,1,1,1,1111,4,2
15602,9,46,1297.87,6,1,2,2,3,1223,8,2
15603,79,2,48.48,1,3,4,4,4,3444,15,0
15604,53,17,216.39,1,3,4,4,4,3444,15,0
15605,37,67,1198.23,5,2,2,2,3,2223,9,1
15606,62,77,2920.16,7,3,2,1,2,3212,8,1
15607,337,13,104.76,1,4,4,4,4,4444,16,0
15608,29,60,1093.68,3,2,2,2,4,2224,10,1
15609,185,16,298.48,1,4,4,3,4,4434,15,0
15610,52,6,112.46,1,3,4,4,4,3444,15,0
15611,10,43,1591.45,7,1,2,1,2,1212,6,2
15612,37,6,195.15,2,2,4,4,4,2444,14,0
15615,11,423,10399.74,10,1,1,1,1,1111,4,2
15618,33,45,776.851,3,2,2,2,4,2224,10,1
15619,11,3,336.4,1,1,4,3,4,1434,12,0
15620,57,100,1553.18,3,3,1,2,4,3124,10,1
15621,5,16,1293.03,2,1,4,2,4,1424,11,2
15622,44,185,3709.56,5,2,1,1,3,2113,7,2
15623,142,19,301.03,1,3,3,3,4,3334,13,0
15624,117,34,588.13,4,3,3,3,3,3333,12,1
15625,104,64,1534.26,3,3,2,2,4,3224,11,1
15626,75,49,675.8,2,3,2,2,4,3224,11,1
15628,5,155,2870.24,8,1,1,1,2,1112,5,2
15630,46,60,1186.35,2,2,2,2,4,2224,10,1
15632,16,167,3285.31,7,1,1,1,2,1112,5,2
15634,18,15,243.55,1,1,4,4,4,1444,13,1
15636,90,25,724.76,2,3,3,2,4,3324,12,1
15637,53,15,223.36,1,3,4,4,4,3444,15,0
15639,135,25,425.32,1,3,3,3,4,3334,13,0
15640,5,476,12416.11,10,1,1,1,1,1111,4,2
15641,106,119,1887.2,3,3,1,1,4,3114,9,1
15643,192,33,664,2,4,3,2,4,4324,13,1
15644,167,232,803.54,2,4,1,2,4,4124,11,1
15645,19,52,612.01,1,2,2,3,4,2234,11,1
15646,158,35,447.64,3,4,3,3,4,4334,14,0
15648,205,24,639.5,2,4,3,3,4,4334,14,0
15649,337,2,816,2,4,4,2,4,4424,14,0
15651,37,32,646.3,2,2,3,2,4,2324,11,1
15652,92,21,337.74,1,3,3,3,4,3334,13,0
15653,93,6,877.44,2,3,4,2,4,3424,13,0
15654,10,21,922.53,1,1,3,2,4,1324,10,1
15655,244,34,560.67,1,4,3,3,4,4334,14,0
15656,46,47,748.5,4,2,2,2,3,2223,9,1
15657,23,1,30,1,2,4,4,4,2444,14,0
15658,191,48,1024.1,5,4,2,2,3,4223,11,1
15659,44,11,306.45,1,2,4,3,4,2434,13,0
15660,26,90,1600.86,6,2,2,1,3,2213,8,1
15661,318,5,309.8,1,4,4,3,4,4434,15,0
15663,107,9,138.14,1,3,4,4,4,3444,15,0
15664,51,17,386.43,1,2,4,3,4,2434,13,0
15665,169,115,2222.21,2,4,1,1,4,4114,10,1
15667,40,13,301.32,1,2,4,3,4,2434,13,0
15668,218,1,76.32,1,4,4,4,4,4444,16,0
15669,41,33,684.34,4,2,3,2,3,2323,10,1
15670,297,12,173.05,1,4,4,4,4,4444,16,0
15671,19,78,2657.13,5,2,2,1,3,2213,8,2
15673,89,138,2726.23,4,3,1,1,3,3113,8,1
15674,74,114,2446.6,4,3,1,1,3,3113,8,1
15675,82,21,323.69,3,3,3,3,4,3334,13,0
15676,19,202,3435.76,2,2,1,1,4,2114,8,2
15677,50,33,657.23,1,2,3,2,4,2324,11,1
15678,53,12,352.7,1,3,4,3,4,3434,14,0
15679,25,110,781.28,3,2,1,2,4,2124,9,1
15680,10,78,1333.68,3,1,2,2,4,1224,9,2
15681,26,53,1426.16,3,2,2,2,4,2224,10,1
15683,118,10,193.75,1,3,4,4,4,3444,15,0
15687,9,166,2993.1,7,1,1,1,2,1112,5,2
15689,120,9,254.1,2,3,4,4,4,3444,15,0
15690,5,19,239.76,2,1,3,4,4,1344,12,1
15691,253,2,136.8,1,4,4,4,4,4444,16,0
15692,29,12,191.04,1,2,4,4,4,2444,14,0
15694,1,78,6479.4,9,1,2,1,2,1212,6,2
15695,267,22,409.98,1,4,3,3,4,4334,14,0
15696,34,168,2711.11,5,2,1,1,3,2113,7,2
15699,18,18,309.65,1,1,3,3,4,1334,11,1
15700,173,86,696.68,1,4,2,2,4,4224,12,1
15701,3,230,1529,4,1,1,2,3,1123,7,2
15703,265,5,211.5,1,4,4,4,4,4444,16,0
15704,141,117,2293.62,3,3,1,1,4,3114,9,1
15705,202,6,143.1,1,4,4,4,4,4444,16,0
15706,64,55,1060.56,3,3,2,2,4,3224,11,1
15707,36,205,916.98,3,2,1,2,4,2124,9,1
15708,41,273,3235.25,6,2,1,1,3,2113,7,2
15709,284,6,133.25,1,4,4,4,4,4444,16,0
15712,10,53,1072.36,5,1,2,2,3,1223,8,2
15713,144,19,356.7,2,4,3,3,4,4334,14,0
15714,12,34,330.03,2,1,3,3,4,1334,11,1
15716,146,117,1101.11,4,4,1,2,3,4123,10,1
15717,235,7,150.3,1,4,4,4,4,4444,16,0
15719,33,931,5030.07,11,2,1,1,1,2111,5,2
15720,25,128,598.73,1,2,1,3,4,2134,10,1
15721,12,84,471.4,1,1,2,3,4,1234,10,1
15722,36,67,2211.21,4,2,2,1,3,2213,8,1
15723,365,38,190.7,1,4,3,4,4,4344,15,0
15724,202,11,218.25,2,4,4,4,4,4444,16,0
15725,16,32,415.25,1,1,3,3,4,1334,11,1
15727,17,301,5159.06,7,1,1,1,2,1112,5,2
15729,213,5,85,1,4,4,4,4,4444,16,0
15730,66,70,1120.88,3,3,2,2,4,3224,11,1
15732,213,14,294.12,2,4,4,4,4,4444,16,0
15733,283,10,162.3,1,4,4,4,4,4444,16,0
15734,115,26,1339.45,2,3,3,2,4,3324,12,1
15737,15,71,1188.12,5,1,2,2,3,1223,8,1
15738,19,173,4812.42,12,2,1,1,1,2111,5,2
15739,67,8,449.12,1,3,4,3,4,3434,14,0
15740,50,9,154.88,1,2,4,4,4,2444,14,0
15743,17,86,775.96,3,1,2,2,4,1224,9,1
15744,78,3,34.8,1,3,4,4,4,3444,15,0
15745,20,62,1094.59,3,2,2,2,4,2224,10,1
15746,135,28,196.88,1,3,3,4,4,3344,14,0
15747,13,90,946.64,3,1,2,2,4,1224,9,2
15748,41,20,144.36,1,2,3,4,4,2344,13,0
15749,236,10,44534.3,2,4,4,1,4,4414,13,1
15750,3,291,2463.05,6,1,1,1,3,1113,6,2
15752,40,405,2626.6,7,2,1,1,2,2112,6,2
15753,305,1,79.2,1,4,4,4,4,4444,16,0
15754,52,28,458.57,3,3,3,3,4,3334,13,1
15755,11,141,2364.25,5,1,1,1,3,1113,6,2
15756,62,191,528.01,4,3,1,3,3,3133,10,1
15757,66,45,714.42,2,3,2,2,4,3224,11,1
15758,25,9,205.25,1,2,4,4,4,2444,14,0
15759,219,7,253.04,3,4,4,4,4,4444,16,0
15762,66,37,583.75,2,3,3,3,4,3334,13,1
15763,32,61,1086.92,2,2,2,2,4,2224,10,1
15764,89,180,3279.97,4,3,1,1,3,3113,8,1
15766,65,11,315.06,1,3,4,3,4,3434,14,0
15768,116,27,621.83,3,3,3,3,4,3334,13,1
15769,8,130,56252.72,13,1,1,1,1,1111,4,2
15773,6,10,635.68,1,1,4,3,4,1434,12,1
15774,69,25,270.8,1,3,3,4,4,3344,14,0
15775,246,7,104.9,1,4,4,4,4,4444,16,0
15776,134,18,241.62,1,3,3,4,4,3344,14,0
15777,242,21,1047.11,3,4,3,2,4,4324,13,0
15780,184,29,475.28,3,4,3,3,4,4334,14,0
15781,26,20,345.46,3,2,3,3,4,2334,12,1
15782,10,43,2614.74,3,1,2,1,4,1214,8,2
15783,11,14,246.3,1,1,4,4,4,1444,13,1
15785,33,83,2328.97,4,2,2,1,3,2213,8,1
15786,47,266,4919,2,2,1,1,4,2114,8,2
15787,27,200,933.26,2,2,1,2,4,2124,9,1
15789,359,25,351.3,1,4,3,3,4,4334,14,0
15790,11,34,218.75,1,1,3,4,4,1344,12,1
15791,44,75,1612.69,2,2,2,1,4,2214,9,1
15793,15,12,965.61,3,1,4,2,4,1424,11,1
15795,150,42,610.01,1,4,2,3,4,4234,13,1
15796,2,132,2708.61,7,1,1,1,2,1112,5,2
15797,114,8,2207.4,4,3,4,1,3,3413,11,1
15799,76,98,884.14,3,3,2,2,4,3224,11,1
15800,108,117,696.89,2,3,1,2,4,3124,10,1
15801,47,64,1063.95,2,2,2,2,4,2224,10,1
15802,143,1,451.42,1,3,4,3,4,3434,14,0
15803,52,8,415.82,1,3,4,3,4,3434,14,0
15804,1,262,4206.39,8,1,1,1,2,1112,5,2
15805,24,299,5488.18,8,2,1,1,2,2112,6,2
15806,47,31,784.58,3,2,3,2,4,2324,11,1
15807,51,48,903.9,2,2,2,2,4,2224,10,1
15808,307,195,3651.27,3,4,1,1,4,4114,10,1
15809,37,35,515.77,5,2,3,3,3,2333,11,1
15810,79,89,1391.98,4,3,2,2,3,3223,10,1
15811,23,133,2218.62,5,2,1,1,3,2113,7,2
15812,108,41,1801.14,5,3,2,1,3,3213,9,1
15813,208,40,1303.91,2,4,3,2,4,4324,13,1
15814,17,72,1945.33,2,1,2,1,4,1214,8,2
15815,64,49,2100.6,5,3,2,1,3,3213,9,1
15819,50,123,1905.45,4,2,1,1,3,2113,7,1
15820,320,17,206.98,1,4,4,4,4,4444,16,0
15821,45,62,570.96,1,2,2,3,4,2234,11,1
15822,4,33,885.47,2,1,3,2,4,1324,10,2
15823,373,1,15,1,4,4,4,4,4444,16,0
15825,173,20,532.94,1,4,3,3,4,4334,14,0
15826,57,68,1654.31,2,3,2,1,4,3214,10,1
15827,74,115,1836.09,10,3,1,1,1,3111,6,1
15829,100,51,636.14,2,3,2,3,4,3234,12,1
15830,38,39,576,1,2,3,3,4,2334,12,1
15831,59,66,794.64,3,3,2,2,4,3224,11,1
15832,255,54,836.79,1,4,2,2,4,4224,12,1
15834,71,269,2225.15,3,3,1,1,4,3114,9,1
15835,45,50,954.09,4,2,2,2,3,2223,9,1
15836,51,10,137.37,1,2,4,4,4,2444,14,0
15837,65,24,391.98,1,3,3,3,4,3334,13,1
15838,12,167,33643.08,10,1,1,1,1,1111,4,2
15839,34,62,1048.49,3,2,2,2,4,2224,10,1
15840,59,27,355.56,2,3,3,3,4,3334,13,1
15841,73,47,1224.06,3,3,2,2,4,3224,11,1
15843,304,8,118.95,1,4,4,4,4,4444,16,0
15844,47,11,130.74,1,2,4,4,4,2444,14,0
15845,18,138,3711.77,7,1,1,1,2,1112,5,2
15847,39,22,389.27,2,2,3,3,4,2334,12,1
15850,20,93,234.88,2,2,2,4,4,2244,12,1
15852,187,22,160.71,2,4,3,4,4,4344,15,0
15853,52,30,110.8,1,3,3,4,4,3344,14,0
15854,5,138,2969.12,9,1,1,1,2,1112,5,2
15855,137,80,712.24,5,3,2,2,3,3223,10,1
15856,5,628,16143.64,11,1,1,1,1,1111,4,2
15857,19,14,297,1,2,4,4,4,2444,14,1
15858,16,188,1427.57,5,1,1,2,3,1123,7,2
15860,41,139,965.16,6,2,1,2,3,2123,8,1
15861,13,540,3146.92,4,1,1,1,3,1113,6,2
15862,9,147,832.88,4,1,1,2,3,1123,7,2
15863,26,18,68.84,2,2,3,4,4,2344,13,0
15864,23,20,1936.32,5,2,3,1,3,2313,9,1
15865,41,40,895.13,3,2,3,2,4,2324,11,1
15866,102,43,211.89,1,3,2,4,4,3244,13,0
15867,6,459,3810.14,12,1,1,1,1,1111,4,2
15869,278,15,149.64,1,4,4,4,4,4444,16,0
15870,33,74,351.44,1,2,2,3,4,2234,11,1
15872,15,108,316.25,1,1,1,3,4,1134,9,1
15874,64,120,4405.88,6,3,1,1,3,3113,8,1
15877,2,126,490.33,2,1,1,3,4,1134,9,2
15880,370,96,329.03,1,4,2,3,4,4234,13,1
15881,313,29,501.39,2,4,3,3,4,4334,14,0
15882,199,23,516.36,2,4,3,3,4,4334,14,0
15883,3,49,396.48,2,1,2,3,4,1234,10,2
15885,93,18,379.35,2,3,3,3,4,3334,13,0
15886,61,12,181.09,1,3,4,4,4,3444,15,0
15888,81,12,168.31,1,3,4,4,4,3444,15,0
15889,157,85,420.07,2,4,2,3,4,4234,13,1
15891,227,60,511.68,1,4,2,3,4,4234,13,1
15894,254,37,258.25,2,4,3,4,4,4344,15,0
15895,150,11,179.17,1,4,4,4,4,4444,16,0
15897,195,22,208.59,1,4,3,4,4,4344,15,0
15898,2,84,1383.83,4,1,2,2,3,1223,8,2
15899,369,4,56.25,1,4,4,4,4,4444,16,0
15900,24,47,337.28,1,2,2,3,4,2234,11,1
15901,17,111,351.73,3,1,1,3,4,1134,9,1
15903,10,74,5126.76,4,1,2,1,3,1213,7,2
15904,9,30,164.68,1,1,3,4,4,1344,12,1
15906,20,150,1567.69,5,2,1,2,3,2123,8,2
15907,4,226,882.72,3,1,1,2,4,1124,8,2
15909,174,7,191.94,1,4,4,4,4,4444,16,0
15910,1,266,1228.88,8,1,1,2,2,1122,6,2
15912,179,19,264.62,2,4,3,4,4,4344,15,0
15916,17,151,1502.86,6,1,1,2,3,1123,7,2
15917,248,12,123.1,1,4,4,4,4,4444,16,0
15918,191,40,334.23,2,4,3,3,4,4334,14,0
15919,20,122,525.69,2,2,1,3,4,2134,10,1
15920,155,60,167.5,1,4,2,4,4,4244,14,0
15921,173,24,323.03,1,4,3,3,4,4334,14,0
15922,374,11,369.5,1,4,4,3,4,4434,15,0
15923,373,21,127.08,1,4,3,4,4,4344,15,0
15925,195,12,207.15,1,4,4,4,4,4444,16,0
15930,68,21,426.63,1,3,3,3,4,3334,13,0
15932,5,115,2495.87,8,1,1,1,2,1112,5,2
15933,22,74,1107.46,2,2,2,2,4,2224,10,1
15935,240,12,416.86,1,4,4,3,4,4434,15,0
15937,65,7,145.35,1,3,4,4,4,3444,15,0
15938,113,18,404.58,5,3,3,3,3,3333,12,0
15939,90,76,6115.01,9,3,2,1,2,3212,8,1
15940,312,1,35.8,1,4,4,4,4,4444,16,0
15942,134,14,337.44,1,3,4,3,4,3434,14,0
15944,277,6,325.1,1,4,4,3,4,4434,15,0
15945,366,2,181,1,4,4,4,4,4444,16,0
15947,83,29,1708.24,1,3,3,1,4,3314,11,1
15948,9,60,955.24,2,1,2,2,4,1224,9,2
15949,17,19,364.72,2,1,3,3,4,1334,11,1
15950,32,97,1744.71,4,2,2,1,3,2213,8,1
15951,9,41,708.22,2,1,2,2,4,1224,9,1
15952,34,84,781.91,4,2,2,2,3,2223,9,1
15953,16,97,1657.28,6,1,2,1,3,1213,7,2
15955,25,183,4416.26,7,2,1,1,2,2112,6,2
15957,32,42,428.89,1,2,2,3,4,2234,11,1
15958,75,7,104.35,1,3,4,4,4,3444,15,0
15963,20,28,470.76,2,2,3,3,4,2334,12,1
15965,18,111,808.87,2,1,1,2,4,1124,8,1
15967,24,80,397.68,2,2,2,3,4,2234,11,1
15969,3,20,666.1,3,1,3,2,4,1324,10,2
15970,304,11,314.1,1,4,4,3,4,4434,15,0
15971,18,35,4199.85,8,1,3,1,2,1312,7,2
15973,367,4,307.82,1,4,4,3,4,4434,15,0
15974,40,176,3442.15,7,2,1,1,2,2112,6,2
15975,85,24,371.01,1,3,3,3,4,3334,13,0
15976,166,96,427.64,2,4,2,3,4,4234,13,1
15977,18,65,1054.73,2,1,2,2,4,1224,9,1
15978,78,49,1098.78,1,3,2,2,4,3224,11,1
15980,89,43,2398.86,2,3,2,1,4,3214,10,1
15981,25,97,3408.48,8,2,2,1,2,2212,7,2
15983,23,112,1465.12,2,2,1,2,4,2124,9,1
15984,3,258,2780.63,8,1,1,1,2,1112,5,2
15985,124,37,1142.42,2,3,3,2,4,3324,12,1
15986,31,14,168.12,1,2,4,4,4,2444,14,0
15987,13,128,1432.77,5,1,1,2,3,1123,7,2
15988,20,26,156.78,1,2,3,4,4,2344,13,1
15990,45,52,792.11,2,2,2,2,4,2224,10,1
15992,4,3,41.99,1,1,4,4,4,1444,13,0
15993,9,543,2777.67,3,1,1,1,4,1114,7,2
15994,55,32,414.27,1,3,3,3,4,3334,13,1
15996,89,127,1032.58,6,3,1,2,3,3123,9,1
15998,37,504,3080.22,5,2,1,1,3,2113,7,2
16000,3,9,12393.7,1,1,4,1,4,1414,10,2
16003,30,103,2735.37,4,2,1,1,3,2113,7,2
16005,13,201,578.71,3,1,1,3,4,1134,9,2
16006,212,8,101.4,1,4,4,4,4,4444,16,0
16007,48,381,1693.81,3,2,1,1,4,2114,8,2
16008,24,33,478.78,3,2,3,3,4,2334,12,1
16009,23,82,972.11,3,2,2,2,4,2224,10,1
16010,246,79,392.4,2,4,2,3,4,4234,13,1
16011,9,210,3352.96,11,1,1,1,1,1111,4,2
16012,36,94,1415.29,3,2,2,2,4,2224,10,1
16013,4,139,37130.6,13,1,1,1,1,1111,4,2
16014,38,138,646.83,3,2,1,2,4,2124,9,1
16015,4,181,704.55,3,1,1,2,4,1124,8,2
16016,4,224,1465.51,6,1,1,2,3,1123,7,2
16017,48,32,211.88,1,2,3,4,4,2344,13,1
16018,40,28,408.9,2,2,3,3,4,2334,12,1
16019,47,160,3786.24,7,2,1,1,2,2112,6,2
16020,17,46,851.01,2,1,2,2,4,1224,9,1
16022,261,71,602.63,1,4,2,3,4,4234,13,1
16023,47,101,719.81,3,2,1,2,4,2124,9,1
16024,13,63,251.03,1,1,2,4,4,1244,11,1
16025,30,28,439.66,1,2,3,3,4,2334,12,1
16026,44,32,236.09,1,2,3,4,4,2344,13,1
16027,92,16,934.62,5,3,4,2,3,3423,12,1
16029,39,241,80850.84,12,2,1,1,1,2111,5,2
16030,310,29,331.24,1,4,3,3,4,4334,14,0
16031,93,98,547.9,2,3,2,3,4,3234,12,1
16033,6,1128,8778.82,13,1,1,1,1,1111,4,2
16034,197,22,437.7,2,4,3,3,4,4334,14,0
16036,88,55,758.92,2,3,2,2,4,3224,11,1
16037,270,39,855.02,3,4,3,2,4,4324,13,1
16038,8,26,471.78,3,1,3,3,4,1334,11,1
16040,66,65,1313.55,3,3,2,2,4,3224,11,1
16041,31,6,3166.4,2,2,4,1,4,2414,11,1
16042,23,70,1177.47,4,2,2,2,3,2223,9,1
16043,38,39,773.99,4,2,3,2,3,2323,10,1
16045,120,83,1340.7,4,3,2,2,3,3223,10,1
16048,374,8,256.44,1,4,4,4,4,4444,16,0
16049,41,299,1074.81,2,2,1,2,4,2124,9,1
16050,174,10,137.9,1,4,4,4,4,4444,16,0
16052,55,34,362.06,1,3,3,3,4,3334,13,1
16053,33,84,1511.95,2,2,2,2,4,2224,10,1
16054,146,70,783.9,1,4,2,2,4,4224,12,1
16055,221,8,134.8,1,4,4,4,4,4444,16,0
16056,46,66,650.75,1,2,2,2,4,2224,10,1
16057,17,121,2263.12,4,1,1,1,3,1113,6,2
16059,66,178,1453.16,6,3,1,2,3,3123,9,1
16062,10,64,1153.62,4,1,2,2,3,1223,8,2
16063,261,23,335.32,1,4,3,3,4,4334,14,0
16065,366,73,367.14,1,4,2,3,4,4234,13,1
16066,17,101,1521.04,3,1,1,2,4,1124,8,2
16070,23,33,852.15,1,2,3,2,4,2324,11,1
16071,45,21,326.24,1,2,3,3,4,2334,12,1
16072,289,23,584.32,1,4,3,3,4,4334,14,0
16073,298,1,122.4,1,4,4,4,4,4444,16,0
16076,4,129,2234.73,7,1,1,1,2,1112,5,2
16078,284,1,79.2,1,4,4,4,4,4444,16,0
16079,17,21,1352,2,1,3,2,4,1324,10,1
16080,82,10,217.16,2,3,4,4,4,3444,15,0
16081,57,223,2799.42,5,3,1,1,3,3113,8,1
16083,101,31,1317.62,2,3,3,2,4,3324,12,1
16084,300,38,436.18,1,4,3,3,4,4334,14,0
16085,24,167,981.51,5,2,1,2,3,2123,8,1
16086,60,39,1121.39,5,3,3,2,3,3323,11,1
16091,155,18,315.06,2,4,3,3,4,4334,14,0
16092,115,51,817.86,3,3,2,2,4,3224,11,1
16093,107,1,17,1,3,4,4,4,3444,15,0
16094,12,63,1078.23,2,1,2,2,4,1224,9,1
16096,265,12,320.62,1,4,4,3,4,4434,15,0
16097,241,10,185.05,1,4,4,4,4,4444,16,0
16098,88,67,2005.63,7,3,2,1,2,3212,8,1
16099,51,39,731.9,3,2,3,2,4,2324,11,1
16101,71,76,1290.7,1,3,2,2,4,3224,11,1
16102,43,57,1842.14,3,2,2,1,4,2214,9,1
16103,8,48,1429.64,5,1,2,2,3,1223,8,2
16104,62,28,298.21,1,3,3,3,4,3334,13,1
16105,249,13,336.96,1,4,4,3,4,4434,15,0
16106,66,6,108.38,1,3,4,4,4,3444,15,0
16107,18,31,3204.16,6,1,3,1,3,1313,8,1
16108,85,48,842.5,1,3,2,2,4,3224,11,1
16109,219,18,611.88,2,4,3,3,4,4334,14,0
16110,46,342,1320.95,3,2,1,2,4,2124,9,1
16112,144,16,195.74,2,4,4,4,4,4444,16,0
16113,184,30,161.38,1,4,3,4,4,4344,15,0
16114,171,8,135.75,1,4,4,4,4,4444,16,0
16115,10,279,1660.88,8,1,1,1,2,1112,5,2
16116,212,34,612.78,1,4,3,3,4,4334,14,1
16117,190,30,232.21,1,4,3,4,4,4344,15,0
16119,9,16,423.36,2,1,4,3,4,1434,12,1
16120,60,30,1309.14,1,3,3,2,4,3324,12,1
16121,58,204,854.66,2,3,1,2,4,3124,10,1
16122,74,38,684.42,4,3,3,2,3,3323,11,1
16123,52,16,307.78,1,3,4,3,4,3434,14,0
16124,318,11,249,1,4,4,4,4,4444,16,0
16125,368,13,289.35,1,4,4,4,4,4444,16,0
16126,30,117,6287.77,4,2,1,1,3,2113,7,2
16127,40,40,656.25,1,2,3,2,4,2324,11,1
16128,18,89,1880.22,4,1,2,1,3,1213,7,2
16131,52,78,3506.54,4,3,2,1,3,3213,9,1
16133,4,338,14589.04,11,1,1,1,1,1111,4,2
16134,22,35,618.09,2,2,3,3,4,2334,12,1
16135,263,21,517.55,1,4,3,3,4,4334,14,0
16136,60,37,709.38,3,3,3,2,4,3324,12,1
16139,19,31,635.41,3,2,3,3,4,2334,12,1
16140,66,35,725.18,2,3,3,2,4,3324,12,1
16141,89,30,620.4,1,3,3,3,4,3334,13,1
16142,250,37,535.34,1,4,3,3,4,4334,14,0
16143,4,117,2424.94,5,1,1,1,3,1113,6,2
16144,247,1,175.2,1,4,4,4,4,4444,16,0
16145,9,224,3799.49,10,1,1,1,1,1111,4,2
16146,158,29,734.13,3,4,3,2,4,4324,13,1
16147,134,22,375,1,3,3,3,4,3334,13,0
16148,297,1,76.32,1,4,4,4,4,4444,16,0
16149,5,18,280.52,2,1,3,4,4,1344,12,1
16150,43,117,2053.02,5,2,1,1,3,2113,7,1
16152,269,29,1829.04,1,4,3,1,4,4314,12,1
16153,50,89,1824.23,5,2,2,1,3,2213,8,1
16156,9,128,3092.04,8,1,1,1,2,1112,5,2
16157,16,18,656.69,2,1,3,2,4,1324,10,1
16159,282,14,348.2,1,4,4,3,4,4434,15,0
16160,66,20,1025.44,2,3,3,2,4,3324,12,1
16161,2,471,5533.67,11,1,1,1,1,1111,4,2
16162,253,2,37.4,1,4,4,4,4,4444,16,0
16163,233,6,856.6,2,4,4,2,4,4424,14,0
16164,18,34,822.48,2,1,3,2,4,1324,10,1
16168,11,98,3787.6,11,1,2,1,1,1211,5,2
16169,9,85,1822.97,4,1,2,1,3,1213,7,2
16170,51,125,1885.05,5,2,1,1,3,2113,7,1
16171,60,3,73.2,1,3,4,4,4,3444,15,0
16172,96,69,1140.21,4,3,2,2,3,3223,10,1
16173,16,84,1418.32,3,1,2,2,4,1224,9,2
16174,127,23,1009.55,2,3,3,2,4,3324,12,1
16175,95,58,1037.59,4,3,2,2,3,3223,10,1
16177,51,15,331.95,1,2,4,3,4,2434,13,0
16178,139,8,197.9,1,3,4,4,4,3444,15,0
16179,61,11,215.83,1,3,4,4,4,3444,15,0
16180,101,162,10254.18,5,3,1,1,3,3113,8,2
16181,74,11,305.54,1,3,4,3,4,3434,14,0
16182,73,28,6617.65,4,3,3,1,3,3313,10,1
16183,68,15,338.71,1,3,4,3,4,3434,14,0
16184,65,45,1158.79,5,3,2,2,3,3223,10,1
16185,17,31,529.41,2,1,3,3,4,1334,11,1
16186,23,218,4006.94,8,2,1,1,2,2112,6,2
16187,32,295,6911.44,8,2,1,1,2,2112,6,2
16188,45,67,981.86,3,2,2,2,4,2224,10,1
16189,16,11,215.48,2,1,4,4,4,1444,13,0
16190,41,6,215.08,1,2,4,4,4,2444,14,0
16191,3,134,5180.52,7,1,1,1,2,1112,5,2
16193,237,19,314.45,1,4,3,3,4,4334,14,0
16198,76,15,400.681,1,3,4,3,4,3434,14,0
16200,5,172,1068.87,2,1,1,2,4,1124,8,2
16201,4,111,1863.47,4,1,1,1,3,1113,6,2
16202,361,18,365.27,1,4,3,3,4,4334,14,0
16203,59,35,592.9,4,3,3,3,3,3333,12,1
16204,24,50,384.18,1,2,2,3,4,2234,11,1
16205,31,97,757.63,3,2,2,2,4,2224,10,1
16206,55,63,537.06,4,3,2,3,3,3233,11,1
16207,26,19,394.38,1,2,3,3,4,2334,12,1
16208,45,66,664.26,2,2,2,2,4,2224,10,1
16209,89,46,2262.62,4,3,2,1,3,3213,9,1
16210,2,123,21086.3,9,1,1,1,2,1112,5,2
16211,89,23,547.02,1,3,3,3,4,3334,13,1
16212,20,41,690.34,2,2,2,2,4,2224,10,1
16213,79,6,159,1,3,4,4,4,3444,15,0
16214,171,44,1062.75,3,4,2,2,4,4224,12,1
16215,81,14,242.35,1,3,4,4,4,3444,15,0
16216,268,37,914.93,1,4,3,2,4,4324,13,1
16217,236,15,304.25,2,4,4,3,4,4434,15,0
16218,30,84,3084.68,6,2,2,1,3,2213,8,2
16221,37,95,860.86,3,2,2,2,4,2224,10,1
16222,319,122,773.55,1,4,1,2,4,4124,11,1
16224,58,96,1295.3,3,3,2,2,4,3224,11,1
16225,45,134,1096.32,4,2,1,2,3,2123,8,1
16226,204,8,255.12,2,4,4,4,4,4444,16,0
16227,226,6,314.22,1,4,4,3,4,4434,15,0
16229,88,47,1010.6,2,3,2,2,4,3224,11,1
16230,190,35,542.03,2,4,3,3,4,4334,14,1
16232,44,37,990.88,3,2,3,2,4,2324,11,1
16233,72,22,536.68,3,3,3,3,4,3334,13,1
16235,41,46,867.31,5,2,2,2,3,2223,9,1
16236,79,20,432.2,1,3,3,3,4,3334,13,0
16239,57,19,414.2,2,3,3,3,4,3334,13,0
16240,25,135,3718.8,2,2,1,1,4,2114,8,2
16241,10,655,2590.31,10,1,1,1,1,1111,4,2
16242,9,292,3579.86,6,1,1,1,3,1113,6,2
16243,34,51,409.1,2,2,2,3,4,2234,11,1
